,SS-15-5737 (14-5753),SB-17-1212,SB-17-4207,SB-18-831,SB-18-702,SB-18-1188,S17-64584-1B,SB-19-2801,SS-18-7192 (S8-1249)
RP13-516M14.8,-1.1323462820053103,-1.3018846845626832,-1.1315810680389404,-1.0448554348945618,-0.9011381602287292,-1.466813440322876,-0.9262783312797548,-1.2277987480163577,-1.0770705723762513
GPR141,-1.9144347286224368,-1.5865267038345336,-1.6051417779922488,-2.046433076858521,-1.6115592575073243,-1.769111294746399,-1.7909815788269043,-2.1758453941345213,-2.0943344497680667
CTD-2373N4.3,-1.004656047821045,-1.3321828269958496,-1.1845205593109132,-0.851260758638382,-1.4302050828933717,-1.2883056259155272,-1.2637020182609555,-1.0879495859146118,-0.9962615036964416
RP11-424C20.2,-1.638212366104126,-1.2102059793472288,-1.483120551109314,-1.6262644624710083,-1.3735784006118774,-1.558189797401428,-1.3364643478393554,-1.680321888923645,-1.5462036180496217
SMIM6,-1.0619224429130554,-1.664568386077881,-1.4891703367233275,-1.0266242808103565,-1.6035285091400149,-1.1000330388545991,-1.861879734992981,-1.474761137962341,-1.5754726219177246
LYG1,-1.335286087989807,-1.1459362506866455,-1.138926899433136,-1.4288315677642822,-1.105508749485016,-1.377383000850677,-1.1955806565284728,-1.4339342069625858,-1.253723545074463
CTD-2647L4.4,-1.5047305679321288,-1.354701623916626,-1.295225820541382,-1.028702654838562,-1.3656764698028565,-1.550926537513733,-1.3690318870544431,-1.3885859465599062,-1.3033936738967895
MLLT4-AS1,-0.9257947611808778,-1.2925040435791015,-1.0155162882804871,-0.6051357138156892,-0.981430277824402,-0.8561968398094176,-0.8839417052268981,-0.7665634059906006,-0.8613835668563843
RP11-159J3.1,-1.1772129893302918,-1.004467785358429,-1.2817253375053403,-0.97951158285141,-1.0748936891555787,-1.4922236299514768,-1.1157639145851137,-1.2995992279052735,-1.3534350442886354
CTD-2527I21.15,-1.1375916719436645,-1.0336005783081053,-1.2394757223129271,-0.9425600925832988,-1.2250009226799012,-1.220869917869568,-0.9880255985260008,-0.9481900835037232,-0.8381567525863648
RP11-61I13.3,-0.9917555499076844,-1.2719278907775875,-1.04788400888443,-0.8366625165939332,-1.2749481678009034,-1.2092531490325928,-0.911083550453186,-0.8411600017547608,-0.9675044560432434
XIRP1,-2.13009334564209,-1.494804754257202,-1.8056136417388915,-2.291819858551025,-1.64803053855896,-1.687555532455444,-1.7983620357513428,-2.1630154561996457,-2.0523961544036866
SH3PXD2A-AS1,-1.6046559000015257,-1.448655276298523,-1.5690334939956665,-1.4825177717208864,-1.092216310501099,-0.9578625965118408,-0.9900409054756164,-1.0276410233974456,-1.5751231932640075
RP11-456K23.1,-1.640572319030762,-1.3741630458831788,-1.4308659029006958,-1.4064805603027344,-1.7055669164657594,-1.333612084388733,-1.617673268318176,-1.3478705596923828,-1.3432322502136231
CTD-2561B21.8,-1.3392086505889895,-1.3247596883773805,-1.2171462297439577,-1.0851984238624572,-1.1831119966506958,-1.2931178474426273,-1.132841944694519,-1.106130142211914,-1.2441001510620118
IL12A,-1.2681399536132811,-1.2937403535842895,-1.400420980453491,-1.6965725517272952,-1.3101880311965943,-1.350279107093811,-1.293838667869568,-1.502670302391052,-1.2746996593475344
TM4SF19-AS1,-1.0577754092216491,-1.1229684042930603,-1.068597047328949,-1.230418272018433,-0.77181081533432,-1.2366936850547792,-0.5926614451408387,-1.140863652229309,-1.0752386450767517
RP11-190A12.8,-0.8263127923011782,-1.3226243400573732,-0.9604127788543702,-0.8116515100002288,-0.9053308939933776,-1.1050562858581543,-0.8601632356643677,-0.8418532061576844,-0.8112975430488586
AC010980.2,-1.0448900651931765,-1.0651741027832031,-1.0876644134521485,-0.6895643693208695,-0.9667381858825684,-1.116213574409485,-0.6357428884506225,-0.9505372738838196,-0.8705640161037446
EDAR,-2.189443063735962,-1.4697473430633543,-1.8830598402023315,-2.379086632728576,-1.8481069898605345,-1.590611264705658,-2.145038495063782,-1.5418705677986144,-2.038766865730285
RP11-631N16.4,-1.3745189476013184,-1.447204842567444,-1.3511854028701782,-1.630093688964844,-1.2353362083435058,-1.5799517011642457,-1.3326592683792116,-1.4646537637710573,-1.549624071121216
TFAP2A-AS1,-1.244091274738312,-1.2734469366073609,-1.232062735557556,-1.3668543004989626,-1.131656308174133,-1.2716301655769349,-1.064377019405365,-1.2602777314186095,-1.16228545665741
RP11-848P1.3,-1.4150495433807373,-1.5415914773941042,-1.4230109691619872,-1.253898391723633,-1.5405093812942503,-1.267284164428711,-1.4073796701431271,-1.5544619750976565,-1.5447994899749755
MYOZ1,-1.0713606452941895,-1.239847731590271,-1.0964366912841796,-1.0533284890651704,-1.2022423911094666,-0.974381501674652,-1.3307994508743286,-0.7933021366596222,-1.0216864919662476
RP11-567G11.1,-1.7705057477951052,-1.5360105562210085,-1.7131525373458865,-2.366525912284851,-1.5196270608901976,-1.5318756246566774,-1.7539402389526366,-1.6854961824417114,-1.7931745672225952
LINC00235,-0.9569626092910768,-0.9672949767112732,-0.8103258872032164,-0.777252961397171,-0.6179297912120819,-1.1620205950737,-0.6975336146354675,-0.7735191035270692,-0.7848155307769775
TRAPPC12-AS1,-1.417801203727722,-1.3852909803390503,-1.4523218441009522,-1.3554939556121828,-1.3418477439880372,-1.5359309101104734,-1.4144220399856569,-1.602033953666687,-1.5224923038482665
RP11-964E11.2,-0.9679475855827332,-1.020375065803528,-1.3744713306427,-1.2338434600830075,-1.1504304909706116,-1.5222596502304078,-1.1241186237335206,-1.6068424415588378,-1.0214785408973692
XXyac-YX65C7_A.2,-1.482729368209839,-1.1829132866859435,-1.0991451048851013,-1.0796959912776944,-1.093347675800323,-1.1419935989379884,-1.009756715297699,-0.8370029628276825,-1.0028652644157412
LINC01012,-1.3323080825805664,-1.240967755317688,-1.3304617166519166,-1.433454184532165,-1.3173151016235352,-1.6437120866775512,-1.2092960643768311,-1.4922527551651,-1.1718088865280152
IL10,-1.7559803485870362,-1.5132898139953612,-1.5290630674362184,-1.6635102367401124,-1.4459536647796631,-1.6715916204452514,-1.5438274526596067,-1.9655010223388671,-1.8011676025390624
CD70,-1.6032645463943482,-1.484266471862793,-1.4259746217727662,-2.207326369285583,-1.380313711166382,-1.2788264155387878,-1.4389025354385374,-1.7347335147857668,-1.730497589111328
CSF3,-1.638200635910034,-1.585120620727539,-1.9827120351791376,-1.928955211639404,-1.879819812774658,-1.767002711296081,-1.7829635286331176,-2.338545141220093,-2.0103640651702883
FKBP1C,-1.4258673191070557,-1.3780091905593872,-1.4828761768341066,-1.400664029121399,-1.5166415739059445,-1.3751345109939577,-1.4494155597686766,-1.3938856649398803,-1.4708513736724853
RP4-785G19.2,-1.502102460861206,-1.2873435592651368,-1.4391247081756593,-1.4287893629074098,-1.1939024829864502,-1.503478035926819,-1.2963810443878174,-1.586144461631775,-1.5760221004486084
AC097662.2,-1.2581876373291014,-1.3804627752304075,-1.3687733840942382,-1.3063118696212768,-1.306159996986389,-1.4061998510360718,-1.4889118194580075,-1.4875699615478517,-1.596022925376892
CTD-2371O3.3,-1.324444651603699,-1.1877482318878172,-1.1222561955451966,-1.3055066204071046,-1.0150051736831665,-1.3660760974884032,-1.1951623463630674,-1.3059669017791748,-1.29932569026947
RXFP1,-1.569908404350281,-1.3567255687713622,-1.481944828033447,-1.4152407169342045,-1.4421077442169188,-1.4771834683418272,-1.6262623500823974,-1.8826778745651245,-1.4794897842407226
CEBPB-AS1,-0.857881052494049,-1.0836905193328856,-1.0491628670692443,-0.937033326625824,-1.172053122520447,-1.1744990038871763,-0.912796730995178,-0.8276012110710143,-0.8138272619247436
GRIP2,-1.5837392044067382,-1.4508084154129026,-1.3947897624969483,-1.743092980384827,-1.4090702867507934,-1.5220100545883175,-1.3605675888061524,-1.627680835723877,-1.6504991865158083
TCAP,-1.092266912460327,-1.301203269958496,-1.0401098918914795,-1.0229444599151614,-1.0056067109107971,-0.9897217726707458,-0.9942180800437926,-0.8790765023231506,-0.961766963005066
CEACAM4,-1.2574481201171874,-1.6817983293533325,-1.435606708526611,-1.6089774203300475,-1.5034107637405396,-1.2774813961982727,-1.4058095502853394,-1.4293292737007142,-1.7210526514053346
ALG1L6P,-0.982129864692688,-1.4498211908340457,-1.2429023218154909,-0.6839577543735503,-1.2338730955123902,-1.2681631565093994,-1.116218683719635,-1.2722669982910155,-1.234570152759552
VSTM5,-1.3591311717033387,-1.1831868863105772,-1.3392954778671269,-1.7209667539596558,-1.167405812740326,-1.31873055934906,-1.31546621799469,-1.257758104801178,-1.4643837499618528
FLJ31356,-1.0467294692993163,-1.2992364978790285,-1.1809413647651674,-1.1124743151664735,-1.091220016479492,-1.148516867160797,-0.959219024181366,-1.0385503888130188,-0.9505358743667603
RP1-257A7.4,-1.244163455963135,-1.3238512992858886,-1.24721275806427,-1.1402006483078002,-1.2614623022079468,-1.4095289468765255,-1.23195200920105,-1.289993200302124,-1.2577201318740845
SLC9A7P1,-1.032824709415436,-1.612540693283081,-1.3183323383331298,-0.9655168557167052,-1.342887372970581,-1.1264225697517394,-1.154078299999237,-1.1547217607498168,-1.2804247975349423
CHRNA1,-1.5035561275482177,-1.3016245126724244,-1.3108346700668334,-1.8263557624816895,-1.5694450664520263,-1.0937176942825315,-1.4983043718338012,-1.4898695707321168,-1.350310456752777
RP11-412D9.4,-1.2110968589782716,-1.200256700515747,-1.1731148982048034,-1.251975917816162,-1.2820476722717284,-1.3332382869720458,-1.175666151046753,-1.2342047882080078,-1.201185474395752
RP5-1068E13.7,-1.2752100086212157,-1.274885025024414,-1.2199843597412108,-1.395263729095459,-1.2469275474548338,-1.4372836017608643,-1.2530473136901854,-1.2391804838180542,-1.2716609525680542
RP11-334C17.3,-1.1135689759254457,-1.1611898803710938,-1.1589514684677122,-1.188093955516815,-0.9739234352111816,-1.280776181221008,-1.1075573801994325,-1.3321015405654908,-1.219010558128357
GHET1,-0.9690836143493652,-1.2027906703948976,-1.2048772382736206,-1.1096142315864566,-1.1533598518371582,-1.155206949710846,-0.9049301648139954,-1.0369274640083312,-1.0270801424980165
RP11-266K4.9,-1.1554169034957886,-1.2099637651443484,-1.150973334312439,-0.7906947207450866,-1.0584219574928284,-1.4373254776000977,-0.986362133026123,-1.1338881182670593,-0.935766203403473
NTRK3,-1.5557751703262328,-1.4509694766998291,-1.25673641204834,-1.1863258719444274,-1.581112160682678,-1.1877868175506592,-1.6885872602462768,-1.2095747590065002,-1.490192642211914
RP11-1094H24.4,-0.8347580766677856,-1.6743008756637572,-1.328856098651886,-0.8880803477764129,-0.9870255208015442,-1.320731463432312,-1.1029748940467834,-1.1768568062782283,-1.4271109771728514
GAS6-AS2,-1.5823910903930665,-1.594795470237732,-1.510181221961975,-1.3730145835876464,-1.7344033098220826,-1.3599278926849363,-1.5602691411972045,-1.469918494224549,-1.565369668006897
RP11-5O17.1,-0.9133076310157776,-1.234512312412262,-1.2753615236282347,-1.0388411426544188,-1.1416402554512024,-1.3457724618911744,-0.9669784832000732,-1.212893178462982,-0.9356849598884583
TRAPPC5,-1.2493388271331785,-1.4268643474578857,-1.3876965188980102,-1.4647007989883425,-1.3076938724517824,-1.2834747982025148,-1.1414798831939696,-1.336351990699768,-1.3358765506744383
ZNF582-AS1,-1.2780848312377928,-1.5583037471771235,-1.3805364179611206,-1.2502181839942932,-1.5354520654678343,-1.5352383852005005,-1.5254353237152098,-1.426087760925293,-1.3298272323608398
AC011747.4,-1.5774061870574951,-1.6059778118133543,-1.561549038887024,-1.4230174207687376,-1.818156933784485,-1.5699551010131836,-1.763090720176697,-1.5932271432876588,-1.6415401935577392
HEPHL1,-1.1247807407379151,-1.1917245697975158,-1.3532489275932311,-1.0281804148107767,-1.1975497341156005,-0.9155011928081512,-0.8875613248348235,-0.5720007860660552,-1.216245160102844
C7orf25,-1.0553011918067932,-1.3374646759033202,-1.2899156045913696,-1.1125879216194154,-1.2029089593887332,-1.1853514528274536,-1.0438261699676512,-1.2262731218338012,-1.2580636739730835
RP11-390K5.6,-1.0606528067588807,-1.3637765932083128,-1.218744592666626,-0.9325877904891968,-1.2049521446228029,-1.218406126499176,-1.0748495554924014,-0.987915620803833,-0.9814499354362488
CDKN2B-AS1,-1.89533739566803,-1.354849681854248,-1.5354347944259643,-1.6380321502685546,-1.6299600839614867,-1.7711153078079225,-1.633156657218933,-1.882607035636902,-1.3652825021743773
CTD-2196E14.6,-1.1715097737312317,-1.3820858907699585,-1.281637477874756,-1.1614958882331847,-1.247578330039978,-1.3851473474502565,-1.0562752485275269,-1.1957968854904173,-1.1180551958084108
RP11-399B17.1,-1.0932831382751462,-1.4392099475860596,-1.2714917254447935,-1.2332224822044373,-1.292688138484955,-1.33533353805542,-1.229743068218231,-1.135898311138153,-1.417240846157074
GUSBP5,-1.2385591626167298,-1.2345882654190063,-1.1516842651367187,-1.140341708660126,-1.2339599776268009,-1.2101084995269775,-1.2345946764945983,-1.12778080701828,-1.2541388034820558
NETO1,-1.0858437359333035,-1.4828824663162234,-1.251320538520813,-0.9713413542509078,-1.1432935428619384,-1.0701670336723328,-0.9202269041538236,-0.844277657866478,-1.3904940557479857
RP11-260M2.1,-1.2003645586967469,-1.2929824209213256,-1.3143165683746338,-1.395378646850586,-1.380054602622986,-1.3944336986541743,-1.2084951877593997,-1.261158709526062,-1.256767930984497
SPNS3,-1.3237241458892823,-1.6330169868469242,-1.4690302515029907,-1.440907893180847,-1.5959095191955568,-1.0691608166694642,-1.594359202384949,-1.385592122077942,-1.4861445951461794
GRIN2C,-1.074578046798706,-1.0949425530433656,-1.019836981296539,-1.1669918942451478,-1.1877109169960025,-1.1568751215934754,-1.0645079994201658,-0.88842600107193,-1.17300283908844
TTLL10,-1.4235621023178102,-1.3949481010437013,-1.4085682106018067,-1.2311667251586915,-1.4742841911315918,-1.2941171455383302,-1.3466917943954466,-1.1609816193580629,-1.0676073241233826
IL5RA,-1.8719617080688475,-1.6809894418716431,-1.8398930978775023,-2.0003679609298706,-1.9858012437820436,-1.6512140226364136,-2.2533603334426884,-2.076531224250793,-1.7693172359466551
PFN4,-0.7001133799552918,-1.405357313156128,-1.2109058952331542,-1.0588402342796326,-1.0690801072120668,-1.1428015875816346,-0.9332656311988832,-1.0215876936912536,-1.121280732154846
AMZ1,-1.15953298330307,-1.5692274856567383,-1.4143430089950562,-1.494345750808716,-1.3098093748092654,-1.4935171747207645,-1.288736023902893,-1.5564626359939573,-1.6685100460052489
LAT,-1.4334642934799195,-1.514628767967224,-1.3910921621322632,-1.55383198261261,-1.283224859237671,-1.6334272098541258,-1.3196586966514587,-1.628319239616394,-1.3848460245132448
CTD-2600H12.2,-1.166282444000244,-1.295184245109558,-1.1312211823463438,-0.9646746873855592,-1.323063521385193,-1.3520163202285769,-1.0299683403968811,-0.9744799494743348,-1.0315540003776549
HNRNPLP2,-1.425111074447632,-1.272465376853943,-1.3500178480148315,-1.4005654764175417,-1.4203619384765624,-1.3385392141342165,-1.3908592367172243,-1.2672227573394774,-1.5432612419128418
RP11-97O12.6,-1.3836504888534544,-1.429103059768677,-1.3787309837341308,-1.3017233729362487,-1.589627261161804,-1.5621278810501098,-1.4232256269454957,-1.30729887008667,-1.3173511266708375
TEX41,-1.4503147077560423,-1.185154757499695,-1.247003290653229,-1.5685987520217897,-1.1779359102249145,-1.227628607749939,-1.0821569776535036,-0.967963593006134,-1.440931749343872
RP11-66N11.8,-1.0161608147621155,-1.0009314465522765,-0.948902258872986,-1.1794131851196288,-1.0575227665901186,-1.0129328680038452,-0.9270784592628478,-0.905215961933136,-0.8353425705432892
LINC01508,-0.6265730202198029,-0.9163278794288636,-0.9235827994346618,-0.7888226199150086,-0.7991168975830079,-0.9632154154777526,-0.6828824734687806,-0.8323475980758668,-1.0211298370361326
LEAP2,-1.5635190868377686,-1.4577413034439088,-1.5022847127914427,-1.4043298101425172,-1.4651257371902464,-1.564771876335144,-1.4612655353546142,-1.7214298725128174,-1.508880653381348
RP11-815I9.4,-1.3894825744628907,-1.1382250165939332,-1.2975518798828127,-1.091662075519562,-1.3904372596740722,-1.3489020299911498,-1.309764575958252,-1.1761111259460448,-1.1628606820106508
RP11-110I1.11,-1.064026434421539,-1.2949254798889158,-1.0870979714393614,-0.6745708107948303,-1.023400571346283,-1.3907392406463623,-0.91127854347229,-1.0800327038764954,-0.917733771800995
IGKV1D-13,-2.3652875995635982,-1.8661809968948364,-2.200940933227539,-2.891131839752197,-2.142614040374756,-2.548835020065307,-2.7994610500335693,-3.0625066947937016,-2.400463452339173
RP11-398C13.6,-1.111678171157837,-1.0746731328964234,-1.1528123092651366,-1.4100939083099366,-1.1049471569061278,-1.2964114189147948,-1.0272811365127563,-1.2665444469451903,-1.1178530693054198
SCN3B,-1.675713582038879,-1.3792570161819455,-1.1621654200553897,-1.2972336530685424,-1.2453737592697145,-1.03168062210083,-1.212753622531891,-1.0129145407676696,-1.2822273516654967
KCNG1,-1.2327860093116765,-0.8573952627182007,-0.9366484951972962,-1.419193365573883,-0.6571620697528124,-0.9038248538970948,-0.5718088811635971,-0.3632728333771228,-1.075682792663574
RP11-677M14.7,-0.8245973813533782,-1.2618085002899169,-0.9836034417152404,-0.8224912440776825,-1.1351693844795228,-1.1889236640930174,-0.9157774949073793,-0.7312933230400086,-0.7720179152488708
MEGF10,-1.271969337463379,-1.0602810716629028,-0.8149993371963502,-0.8691461873054503,-0.6814757609367371,-0.700522049665451,-0.6369364988803864,-0.5003529974818229,-0.8956554925441743
MUM1L1,-1.6287727355957031,-1.204360022544861,-0.9278028738498688,-0.6662159523740411,-0.9982789492607116,-0.9693513894081116,-1.2369375371932985,-0.8235847306251525,-1.0407544457912443
RP11-872J21.5,-1.103378803730011,-1.1568368482589722,-1.2436879730224608,-1.1988793540000915,-1.3829791831970215,-1.3885010862350462,-1.277108726501465,-1.2895386362075805,-1.209220666885376
TPBGL,-1.4273558187484745,-1.401287808418274,-1.3465573167800902,-1.3045876598358157,-1.3306894969940184,-1.2550367641448976,-1.2700526523590088,-1.3479493188858032,-1.31994836807251
AGTR1,-1.7000889253616331,-1.4553864669799803,-1.5957123708724974,-1.2647221302986142,-2.019207968711853,-1.4398199892044068,-1.8360609245300288,-1.5893317461013794,-1.623361430168152
KLK1,-2.0524633741378784,-1.438073377609253,-1.5760175466537476,-2.3556152963638306,-1.5501036357879638,-1.465505118370056,-1.6072399044036865,-1.54293595790863,-1.663759632110596
